x0,x1,x2,x3,y
-273.0,-340.0,-408.0,-331.0,0
-217.0,-4.0,-299.0,146.0,0
-109.0,-447.0,118.0,-92.0,0
-267.0,-181.0,-14.0,18.0,0
146.0,-387.0,-83.0,-493.0,0
-294.0,89.0,121.0,-78.0,0
74.0,-38.0,-359.0,-243.0,0
-123.0,-349.0,-71.0,52.0,0
191.0,-430.0,-89.0,-106.0,0
-26.0,-445.0,-122.0,-162.0,0
-3.0,44.0,-15.0,95.0,0
123.0,-103.0,103.0,-490.0,0
-160.0,-465.0,-136.0,-88.0,0
70.0,-131.0,44.0,27.0,0
-137.0,-87.0,-128.0,-169.0,0
87.0,-192.0,-314.0,-129.0,0
-158.0,144.0,-255.0,156.0,0
-236.0,140.0,39.0,-340.0,0
-378.0,58.0,86.0,-289.0,0
44.0,-136.0,-147.0,-97.0,0
-136.0,-74.0,-194.0,82.0,0
-356.0,-276.0,195.0,86.0,0
-130.0,-82.0,-305.0,-374.0,0
-177.0,-333.0,-400.0,-223.0,0
-133.0,-266.0,-500.0,98.0,0
-85.0,-428.0,168.0,117.0,0
42.0,-457.0,-347.0,-367.0,0
75.0,-477.0,-323.0,89.0,0
38.0,-419.0,-390.0,-152.0,0
-127.0,41.0,-244.0,-355.0,0
112.0,-13.0,-316.0,-152.0,0
-99.0,168.0,-198.0,-396.0,0
-197.0,93.0,-265.0,33.0,0
-253.0,-133.0,-323.0,-69.0,0
96.0,-421.0,-172.0,-13.0,0
-496.0,111.0,-376.0,50.0,0
86.0,-205.0,-159.0,-383.0,0
-440.0,196.0,-12.0,-213.0,0
-43.0,-396.0,-368.0,-228.0,0
-214.0,-118.0,-136.0,-203.0,0
45.0,-493.0,46.0,27.0,0
-79.0,70.0,-427.0,-391.0,0
-388.0,-445.0,-170.0,104.0,0
-73.0,-451.0,-151.0,-288.0,0
-363.0,-454.0,43.0,-118.0,0
-214.0,92.0,-95.0,-206.0,0
112.0,57.0,-28.0,-358.0,0
-137.0,-305.0,-491.0,-264.0,0
-25.0,77.0,2.0,-293.0,0
112.0,-499.0,174.0,103.0,0
-373.0,-141.0,-274.0,-384.0,0
162.0,-27.0,126.0,77.0,0
-445.0,-188.0,-365.0,191.0,0
-91.0,-40.0,-322.0,54.0,0
136.0,-404.0,-389.0,-15.0,0
-403.0,-382.0,-250.0,-83.0,0
142.0,-451.0,-127.0,-258.0,0
-447.0,154.0,180.0,-355.0,0
152.0,-98.0,-244.0,-61.0,0
-79.0,-142.0,-412.0,146.0,0
-399.0,-354.0,-321.0,-164.0,0
-170.0,-240.0,-322.0,-156.0,0
-299.0,-84.0,-259.0,-74.0,0
-37.0,-217.0,-439.0,-429.0,0
-122.0,-31.0,-387.0,88.0,0
-89.0,102.0,-310.0,-359.0,0
-463.0,-376.0,-364.0,-89.0,0
-429.0,196.0,165.0,-276.0,0
-347.0,27.0,-142.0,170.0,0
58.0,-186.0,-400.0,20.0,0
-256.0,-154.0,-454.0,-384.0,0
-439.0,-342.0,-238.0,-233.0,0
-222.0,-53.0,-148.0,38.0,0
-440.0,197.0,-334.0,-116.0,0
-295.0,-222.0,113.0,42.0,0
-440.0,-446.0,127.0,-221.0,0
-64.0,138.0,-281.0,-147.0,0
-375.0,-254.0,-449.0,-404.0,0
-172.0,-21.0,-163.0,-94.0,0
95.0,-238.0,-412.0,5.0,0
174.0,-72.0,-220.0,-5.0,0
100.0,89.0,-297.0,-491.0,0
-177.0,-459.0,193.0,130.0,0
160.0,-451.0,-400.0,40.0,0
,-67.0,-462.0,75.0,0
70.0,-145.0,-227.0,-486.0,0
-68.0,105.0,187.0,-398.0,0
168.0,-492.0,-171.0,-484.0,0
-450.0,-320.0,-425.0,99.0,0
163.0,-453.0,93.0,161.0,0
145.0,-101.0,-209.0,-182.0,0
55.0,-451.0,194.0,68.0,0
-146.0,-292.0,33.0,13.0,0
-286.0,-136.0,-453.0,-33.0,0
-296.0,-241.0,-44.0,-67.0,0
-177.0,113.0,-393.0,-255.0,0
-197.0,-24.0,22.0,-7.0,0
-18.0,-1.0,-42.0,97.0,0
9.0,-34.0,-157.0,-350.0,0
56.0,181.0,-115.0,44.0,0
51.0,-386.0,-456.0,-302.0,0
91.0,-89.0,0.0,-204.0,0
-190.0,23.0,-252.0,-143.0,0
-212.0,-70.0,45.0,182.0,0
-125.0,-397.0,-162.0,-248.0,0
-323.0,-427.0,-21.0,-454.0,0
113.0,-481.0,120.0,-52.0,0
-125.0,-348.0,-165.0,-122.0,0
103.0,3.0,-285.0,-115.0,0
-237.0,114.0,-378.0,90.0,0
-203.0,110.0,-460.0,-451.0,0
-9.0,148.0,-394.0,-31.0,0
-230.0,-64.0,-304.0,-499.0,0
177.0,-465.0,-332.0,-398.0,0
197.0,123.0,94.0,-328.0,0
-445.0,49.0,-407.0,-323.0,0
-354.0,-376.0,111.0,-402.0,0
123.0,-168.0,-396.0,-227.0,0
51.0,-175.0,-207.0,-112.0,0
-236.0,-186.0,-358.0,-104.0,0
54.0,-199.0,-170.0,32.0,0
-304.0,-233.0,-454.0,110.0,0
-307.0,-415.0,-459.0,-18.0,0
-440.0,-448.0,-111.0,-187.0,0
-493.0,-370.0,-84.0,92.0,0
198.0,-6.0,7.0,-495.0,0
-367.0,-39.0,153.0,32.0,0
-146.0,-298.0,77.0,-117.0,0
-66.0,-192.0,147.0,-214.0,0
-29.0,-245.0,-351.0,-239.0,0
-318.0,31.0,97.0,174.0,0
85.0,42.0,13.0,-371.0,0
63.0,-168.0,-296.0,-375.0,0
-396.0,-476.0,-276.0,-193.0,0
-460.0,-475.0,35.0,156.0,0
-264.0,-461.0,-27.0,25.0,0
-395.0,-186.0,-346.0,-485.0,0
49.0,-405.0,-395.0,-269.0,0
77.0,-88.0,-398.0,-133.0,0
-183.0,104.0,-136.0,-365.0,0
-333.0,-102.0,-355.0,-231.0,0
-216.0,198.0,-257.0,-334.0,0
-499.0,-5.0,84.0,-334.0,0
119.0,-37.0,-469.0,-81.0,0
-13.0,-133.0,157.0,115.0,0
33.0,82.0,,-277.0,0
-89.0,-321.0,-48.0,-196.0,0
86.0,75.0,-311.0,-112.0,0
-123.0,-268.0,-246.0,-287.0,0
-78.0,119.0,92.0,-238.0,0
-189.0,-312.0,173.0,-103.0,0
-4.0,-130.0,-293.0,-343.0,0
-95.0,64.0,79.0,53.0,0
-89.0,-209.0,-6.0,-297.0,0
-9.0,-226.0,-134.0,156.0,0
35.0,80.0,61.0,-307.0,0
-1.0,-279.0,171.0,-412.0,0
-39.0,14.0,127.0,-181.0,0
-497.0,-437.0,101.0,-385.0,0
45.0,-182.0,-161.0,-227.0,0
0.0,-360.0,-478.0,-164.0,0
196.0,-155.0,-247.0,-387.0,0
-28.0,192.0,-481.0,-163.0,0
-394.0,-280.0,132.0,-242.0,0
-486.0,-180.0,115.0,191.0,0
-144.0,-136.0,-298.0,-182.0,0
179.0,182.0,-350.0,-416.0,0
110.0,-366.0,-154.0,25.0,0
-228.0,-192.0,-171.0,-421.0,0
-343.0,-189.0,16.0,-498.0,0
-352.0,-414.0,-191.0,-184.0,0
-181.0,-302.0,-170.0,-116.0,0
-235.0,-42.0,-474.0,-361.0,0
55.0,-196.0,-415.0,-341.0,0
121.0,-352.0,-390.0,-231.0,0
14.0,-330.0,-358.0,-340.0,0
125.0,80.0,-225.0,72.0,0
-353.0,-98.0,-66.0,-131.0,0
79.0,151.0,-183.0,-296.0,0
-157.0,-480.0,195.0,125.0,0
27.0,17.0,-208.0,-203.0,0
-108.0,-72.0,-466.0,-261.0,0
-416.0,-44.0,-395.0,-380.0,0
-277.0,181.0,-409.0,-367.0,0
-360.0,171.0,-467.0,-176.0,0
-382.0,-483.0,-131.0,-473.0,0
-252.0,117.0,-178.0,-85.0,0
42.0,-261.0,-68.0,36.0,0
-120.0,-212.0,18.0,4.0,0
-476.0,-339.0,68.0,-257.0,0
-9.0,-291.0,-195.0,-164.0,0
-322.0,-483.0,105.0,135.0,0
154.0,-278.0,78.0,186.0,0
-9.0,-156.0,-385.0,-452.0,0
130.0,-201.0,144.0,154.0,0
-150.0,-264.0,-444.0,-466.0,0
-492.0,-418.0,-228.0,90.0,0
73.0,-371.0,22.0,93.0,0
-146.0,-364.0,-49.0,-225.0,0
74.0,-325.0,-102.0,114.0,0
-272.0,-207.0,-43.0,-152.0,0
-455.0,-423.0,63.0,-364.0,0
110.0,-383.0,-10.0,-312.0,0
-15.0,159.0,-147.0,-14.0,0
-280.0,-339.0,-163.0,-210.0,0
-319.0,156.0,-299.0,-100.0,0
-368.0,-182.0,-483.0,39.0,0
-196.0,-362.0,-23.0,-101.0,0
-298.0,-471.0,-294.0,-292.0,0
50.0,-314.0,-245.0,-172.0,0
-228.0,-91.0,134.0,-155.0,0
65.0,-3.0,150.0,22.0,0
139.0,-430.0,-479.0,-65.0,0
90.0,-433.0,123.0,81.0,0
-192.0,-252.0,-431.0,-455.0,0
-431.0,-408.0,-55.0,-341.0,0
-262.0,94.0,-21.0,-255.0,0
-121.0,-346.0,-320.0,193.0,0
21.0,-10.0,-148.0,-393.0,0
-119.0,-29.0,-444.0,-430.0,0
-407.0,-192.0,71.0,-84.0,0
-81.0,-414.0,-450.0,38.0,0
131.0,-311.0,-279.0,50.0,0
91.0,-72.0,6.0,88.0,0
-285.0,-470.0,-21.0,-414.0,0
-253.0,-489.0,-364.0,-140.0,0
-338.0,-483.0,-401.0,-157.0,0
-476.0,-64.0,-444.0,-97.0,0
-315.0,-145.0,-305.0,-186.0,0
99.0,97.0,-27.0,179.0,0
-109.0,-76.0,-116.0,-297.0,0
-465.0,-286.0,-96.0,-303.0,0
-132.0,-471.0,-143.0,-152.0,0
-470.0,-333.0,-231.0,-47.0,0
-372.0,137.0,-116.0,-364.0,0
177.0,-229.0,-67.0,-372.0,0
87.0,-467.0,-265.0,-442.0,0
42.0,-356.0,56.0,-270.0,0
-131.0,-299.0,183.0,195.0,0
-259.0,-441.0,-159.0,139.0,0
67.0,-269.0,151.0,170.0,0
-142.0,-98.0,102.0,-37.0,0
172.0,-24.0,58.0,-483.0,0
-95.0,11.0,182.0,-448.0,0
117.0,2.0,-133.0,-49.0,0
-103.0,128.0,-113.0,-179.0,0
-372.0,35.0,-472.0,-67.0,0
44.0,-17.0,-277.0,25.0,0
-431.0,-242.0,-321.0,188.0,0
-421.0,119.0,-90.0,-194.0,0
-148.0,-223.0,-286.0,-474.0,0
-284.0,-350.0,-64.0,-399.0,0
-83.0,-266.0,34.0,-148.0,0
-440.0,-87.0,-398.0,-141.0,0
-402.0,-357.0,-97.0,-474.0,0
-218.0,-179.0,-366.0,-125.0,0
-405.0,-117.0,-213.0,-216.0,0
-69.0,-13.0,-309.0,-475.0,0
-366.0,-63.0,-382.0,-235.0,0
-243.0,8.0,-176.0,-153.0,0
125.0,15.0,189.0,-234.0,0
-283.0,-207.0,-167.0,93.0,0
110.0,-88.0,-109.0,-47.0,0
191.0,-221.0,-299.0,36.0,0
89.0,149.0,-359.0,2.0,0
194.0,-465.0,-405.0,-392.0,0
-476.0,-107.0,-469.0,-159.0,0
-423.0,-213.0,-496.0,-473.0,0
-251.0,62.0,106.0,198.0,0
-267.0,-146.0,-207.0,-439.0,0
-203.0,-310.0,-4.0,64.0,0
-128.0,-268.0,106.0,-83.0,0
-46.0,-174.0,-154.0,-108.0,0
-114.0,-98.0,-170.0,116.0,0
-440.0,-165.0,182.0,-466.0,0
172.0,-59.0,-120.0,-478.0,0
-99.0,-232.0,90.0,-432.0,0
-141.0,54.0,48.0,-333.0,0
-160.0,-162.0,107.0,-216.0,0
-350.0,35.0,-13.0,148.0,0
-101.0,-270.0,-16.0,100.0,0
-466.0,123.0,114.0,-182.0,0
117.0,-367.0,-155.0,-409.0,0
-285.0,175.0,-154.0,-204.0,0
-177.0,-217.0,-270.0,-110.0,0
-35.0,-393.0,-22.0,-74.0,0
-141.0,-439.0,9.0,-187.0,0
-153.0,-282.0,-350.0,-154.0,0
-429.0,-264.0,28.0,136.0,0
-367.0,13.0,-59.0,63.0,0
16.0,-4.0,-46.0,32.0,0
39.0,-366.0,-298.0,-500.0,0
-164.0,-45.0,-458.0,-4.0,0
-412.0,-153.0,-452.0,-124.0,0
-370.0,135.0,-175.0,-324.0,0
-371.0,-346.0,-395.0,-395.0,0
-467.0,-246.0,-260.0,63.0,0
-305.0,100.0,-439.0,173.0,0
-296.0,-130.0,-436.0,153.0,0
-212.0,123.0,-306.0,59.0,0
-324.0,74.0,-415.0,16.0,0
-373.0,-477.0,-164.0,45.0,1
-141.0,-479.0,-72.0,-48.0,0
-164.0,-203.0,-47.0,-142.0,0
-285.0,160.0,-334.0,-217.0,0
-165.0,-464.0,99.0,-257.0,0
-43.0,-58.0,-395.0,15.0,0
-257.0,157.0,-256.0,-216.0,0
25.0,-87.0,-184.0,6.0,0
-479.0,-126.0,-56.0,-230.0,0
-390.0,-179.0,-28.0,121.0,0
-167.0,-499.0,158.0,-271.0,0
28.0,-408.0,-87.0,-379.0,0
62.0,-361.0,-13.0,-355.0,0
-168.0,66.0,17.0,157.0,0
-282.0,-431.0,126.0,-334.0,0
-392.0,-99.0,-322.0,-404.0,0
-172.0,-471.0,169.0,-196.0,0
-94.0,124.0,-182.0,-254.0,0
-475.0,-338.0,-370.0,-329.0,0
-163.0,-260.0,-279.0,2.0,0
-82.0,-178.0,-219.0,5.0,0
194.0,-263.0,151.0,78.0,0
-35.0,13.0,-411.0,-346.0,0
-411.0,-492.0,-183.0,-328.0,0
-477.0,-344.0,50.0,-187.0,0
16.0,-360.0,-417.0,-108.0,0
147.0,-412.0,-335.0,8.0,0
-385.0,133.0,38.0,150.0,0
-223.0,90.0,-219.0,-175.0,0
-464.0,-477.0,186.0,-172.0,0
-372.0,-343.0,-362.0,-358.0,0
11.0,-460.0,-348.0,-427.0,0
-278.0,-378.0,4.0,-161.0,0
35.0,-126.0,-259.0,-273.0,0
-417.0,-338.0,-268.0,122.0,0
-231.0,-10.0,-370.0,-331.0,0
-486.0,35.0,-78.0,119.0,0
-364.0,-314.0,-213.0,-280.0,0
-125.0,155.0,151.0,146.0,0
68.0,-210.0,-154.0,-15.0,0
-500.0,-89.0,-126.0,-254.0,0
-62.0,-295.0,-305.0,-237.0,0
104.0,-158.0,7.0,-34.0,0
88.0,84.0,-2.0,69.0,0
-86.0,-430.0,-185.0,-331.0,0
-156.0,159.0,166.0,156.0,0
1.0,-162.0,-322.0,-436.0,0
-158.0,-16.0,-216.0,-243.0,0
-83.0,-473.0,-16.0,-74.0,0
-349.0,-36.0,-361.0,-81.0,0
-162.0,9.0,-418.0,-436.0,0
-73.0,108.0,-24.0,-410.0,0
-366.0,67.0,134.0,91.0,0
166.0,-53.0,-451.0,-495.0,0
-391.0,181.0,-48.0,-162.0,0
169.0,-53.0,-107.0,-287.0,0
-441.0,51.0,-55.0,-47.0,0
38.0,-31.0,-433.0,64.0,0
-468.0,-247.0,-322.0,164.0,0
-231.0,-8.0,-84.0,-355.0,0
-185.0,-386.0,-77.0,33.0,0
-272.0,-2.0,-45.0,-83.0,0
-85.0,-220.0,120.0,-311.0,0
-161.0,-322.0,-472.0,-80.0,0
-359.0,-89.0,-67.0,86.0,0
-336.0,-475.0,-397.0,-218.0,0
-95.0,-257.0,-352.0,-90.0,0
163.0,-68.0,-415.0,-143.0,0
-190.0,-141.0,-328.0,59.0,0
-351.0,-444.0,9.0,-376.0,0
-451.0,-123.0,-483.0,-450.0,0
-121.0,44.0,10.0,-160.0,0
-410.0,193.0,141.0,65.0,0
-127.0,-409.0,-387.0,79.0,0
-410.0,-42.0,-286.0,0.0,0
-447.0,-380.0,-126.0,-141.0,0
-338.0,120.0,-107.0,-253.0,0
-323.0,-214.0,155.0,-420.0,0
-371.0,116.0,-287.0,-442.0,0
-89.0,-441.0,-483.0,-323.0,0
-117.0,-14.0,-53.0,-183.0,0
-1.0,-83.0,68.0,-204.0,0
-433.0,-477.0,-148.0,-78.0,0
-370.0,-133.0,-322.0,142.0,0
-212.0,-352.0,36.0,106.0,0
10.0,-3.0,-9.0,141.0,0
-32.0,-81.0,-203.0,-376.0,0
-302.0,-281.0,-355.0,-382.0,0
-77.0,-346.0,-474.0,52.0,0
-494.0,-294.0,-359.0,9.0,0
167.0,-424.0,-150.0,-65.0,0
-326.0,-411.0,-282.0,166.0,0
-211.0,128.0,-239.0,-52.0,0
-42.0,65.0,-243.0,-237.0,0
-38.0,-329.0,-180.0,-403.0,0
-14.0,25.0,53.0,-106.0,0
141.0,-348.0,131.0,-98.0,0
-131.0,69.0,144.0,-19.0,0
-144.0,-64.0,-394.0,-329.0,0
-58.0,152.0,-407.0,114.0,0
155.0,-491.0,-56.0,-6.0,0
-102.0,-422.0,5.0,6.0,0
-490.0,-357.0,-70.0,-484.0,0
-82.0,-279.0,-49.0,-103.0,0
142.0,-410.0,-282.0,10.0,0
-256.0,-248.0,-469.0,-160.0,0
-456.0,-271.0,-76.0,-218.0,0
-141.0,-80.0,-218.0,-212.0,0
-104.0,69.0,144.0,56.0,0
-67.0,-362.0,-466.0,-418.0,0
-300.0,82.0,-273.0,-277.0,0
103.0,-301.0,-87.0,-100.0,0
-491.0,-83.0,-242.0,-474.0,0
-196.0,-412.0,-411.0,-204.0,0
-481.0,-325.0,-431.0,168.0,0
-114.0,-459.0,-275.0,-295.0,0
-54.0,-185.0,-423.0,-148.0,0
-194.0,99.0,-324.0,-219.0,0
52.0,18.0,-391.0,-277.0,0
128.0,144.0,-151.0,-352.0,0
-5.0,-171.0,-178.0,-132.0,0
131.0,16.0,-226.0,-217.0,1
-475.0,135.0,-460.0,45.0,0
132.0,196.0,-173.0,-29.0,0
90.0,98.0,-388.0,194.0,0
-35.0,-497.0,26.0,-359.0,0
200.0,-207.0,-127.0,-254.0,0
-155.0,172.0,168.0,33.0,0
196.0,151.0,13.0,-166.0,0
89.0,55.0,-257.0,-402.0,0
-449.0,86.0,170.0,187.0,0
-105.0,-140.0,-476.0,-129.0,0
-423.0,-460.0,-163.0,-477.0,0
-7.0,-406.0,123.0,126.0,0
-17.0,105.0,-189.0,-259.0,0
126.0,-176.0,-216.0,101.0,0
-337.0,-1.0,-114.0,155.0,0
-177.0,-75.0,-144.0,-67.0,0
-293.0,75.0,22.0,175.0,0
-238.0,165.0,-457.0,-413.0,0
-405.0,-168.0,-209.0,-1.0,0
-457.0,-462.0,-44.0,-51.0,0
-348.0,-279.0,-213.0,-269.0,0
-344.0,-165.0,15.0,-446.0,0
128.0,-216.0,-314.0,-212.0,0
-63.0,19.0,144.0,-98.0,0
-24.0,146.0,-228.0,-425.0,0
183.0,-394.0,170.0,85.0,0
-265.0,-59.0,-96.0,48.0,0
-199.0,142.0,-377.0,187.0,0
-99.0,-128.0,-136.0,1.0,0
77.0,-45.0,108.0,-20.0,0
-474.0,-325.0,-37.0,179.0,0
25.0,24.0,-109.0,-498.0,0
-401.0,-456.0,187.0,-64.0,0
109.0,154.0,106.0,183.0,0
116.0,12.0,-101.0,-322.0,0
63.0,-70.0,-12.0,-42.0,0
-110.0,68.0,20.0,-86.0,0
-104.0,21.0,-147.0,-432.0,0
182.0,17.0,-425.0,-396.0,0
-389.0,-265.0,162.0,-313.0,0
-377.0,-238.0,-4.0,-208.0,0
-375.0,-317.0,-442.0,-350.0,0
-155.0,-233.0,-418.0,22.0,0
-197.0,119.0,24.0,188.0,0
113.0,-258.0,-322.0,-294.0,0
-248.0,-117.0,153.0,12.0,0
75.0,-83.0,-148.0,6.0,0
194.0,-22.0,139.0,-448.0,0
33.0,15.0,74.0,-44.0,0
-200.0,55.0,-475.0,-265.0,0
-221.0,-344.0,-59.0,-266.0,0
-17.0,-473.0,-56.0,166.0,0
-291.0,76.0,-49.0,183.0,0
-268.0,-469.0,-469.0,-280.0,0
-181.0,-94.0,-391.0,163.0,0
8.0,-180.0,-59.0,-333.0,0
-7.0,8.0,-177.0,-73.0,0
-388.0,-246.0,-107.0,-407.0,0
-27.0,0.0,-26.0,-488.0,0
-222.0,-74.0,-310.0,198.0,0
20.0,-115.0,-18.0,192.0,0
137.0,-214.0,-491.0,150.0,0
-13.0,-498.0,-220.0,-468.0,0
64.0,-110.0,-149.0,65.0,0
108.0,1.0,50.0,-358.0,0
112.0,45.0,-495.0,-296.0,0
70.0,18.0,162.0,-374.0,0
-461.0,-86.0,-391.0,-126.0,0
-36.0,-244.0,185.0,-393.0,0
-121.0,-104.0,-282.0,-496.0,0
-143.0,-141.0,-369.0,-308.0,0
-140.0,-416.0,-181.0,200.0,0
173.0,-275.0,-377.0,-197.0,0
-406.0,-308.0,-35.0,40.0,0
58.0,-389.0,-298.0,-98.0,0
-283.0,-432.0,-464.0,-224.0,0
-81.0,-333.0,-305.0,-79.0,0
-292.0,-237.0,-155.0,84.0,0
-478.0,-201.0,-196.0,-484.0,0
-301.0,-317.0,-335.0,106.0,0
101.0,-325.0,-158.0,-284.0,0
-440.0,63.0,-3.0,-359.0,0
-325.0,-44.0,-62.0,-82.0,0
58.0,141.0,-149.0,-10.0,0
-6.0,-405.0,-376.0,-47.0,0
-461.0,-498.0,-426.0,-478.0,0
-49.0,-416.0,-476.0,-254.0,0
-129.0,-5.0,-163.0,-272.0,0
-20.0,-325.0,139.0,-223.0,0
-386.0,-400.0,-309.0,-472.0,0
-464.0,-243.0,-164.0,-169.0,0
82.0,81.0,-119.0,-174.0,0
-495.0,5.0,-53.0,-101.0,0
183.0,-327.0,134.0,23.0,0
-326.0,-488.0,-20.0,69.0,0
-323.0,-140.0,114.0,-35.0,0
-157.0,54.0,156.0,,0
-338.0,194.0,57.0,-16.0,0
-150.0,-65.0,-153.0,143.0,0
83.0,-490.0,-60.0,48.0,0
-425.0,-173.0,-304.0,84.0,0
-154.0,-47.0,-113.0,-163.0,0
-89.0,-71.0,194.0,-99.0,0
23.0,-298.0,-104.0,193.0,0
-437.0,-3.0,-335.0,-466.0,0
-342.0,-41.0,-82.0,59.0,0
8.0,112.0,44.0,-180.0,0
-59.0,100.0,-15.0,-453.0,0
-429.0,-18.0,-184.0,-278.0,0
-245.0,132.0,23.0,-208.0,0
-11.0,-456.0,-360.0,114.0,0
-349.0,-332.0,-170.0,-416.0,0
-448.0,-7.0,-109.0,-439.0,0
-128.0,103.0,-324.0,-215.0,0
-465.0,-158.0,-310.0,-320.0,0
-270.0,-386.0,190.0,197.0,0
-61.0,59.0,-425.0,119.0,0
-201.0,-389.0,43.0,162.0,0
98.0,-498.0,136.0,-364.0,0
199.0,-496.0,-26.0,52.0,0
-23.0,-288.0,-54.0,-398.0,0
-115.0,-252.0,-78.0,-357.0,0
-498.0,-462.0,-484.0,130.0,0
-442.0,-88.0,-216.0,-454.0,0
-248.0,-490.0,184.0,32.0,0
-290.0,-207.0,-390.0,-186.0,0
-432.0,63.0,-323.0,-78.0,0
-306.0,-424.0,15.0,141.0,0
-471.0,-242.0,-445.0,199.0,0
-420.0,-376.0,-207.0,176.0,0
37.0,16.0,-140.0,-72.0,0
96.0,-66.0,-195.0,-489.0,0
-280.0,-409.0,-428.0,-357.0,0
-246.0,-312.0,-438.0,-335.0,0
190.0,26.0,-465.0,139.0,0
-452.0,-260.0,-59.0,-312.0,0
25.0,45.0,-52.0,-89.0,0
-38.0,198.0,-100.0,-98.0,0
158.0,-248.0,198.0,-161.0,0
-311.0,-169.0,192.0,-306.0,0
-29.0,-54.0,97.0,-355.0,0
-333.0,-469.0,-229.0,-442.0,0
146.0,146.0,-250.0,100.0,0
-449.0,-337.0,-296.0,-430.0,0
-219.0,-441.0,-98.0,-100.0,0
-298.0,134.0,-267.0,-177.0,0
-197.0,-345.0,-404.0,86.0,0
191.0,-333.0,-245.0,157.0,0
128.0,151.0,-161.0,-107.0,0
81.0,-194.0,-153.0,-445.0,0
-6.0,-200.0,152.0,-112.0,0
131.0,-418.0,-24.0,-135.0,0
77.0,-363.0,45.0,-303.0,0
-228.0,-199.0,167.0,-477.0,0
157.0,-185.0,-424.0,-146.0,0
187.0,194.0,29.0,-223.0,0
-11.0,-395.0,-220.0,-462.0,0
-285.0,-3.0,-200.0,-94.0,0
-319.0,-78.0,65.0,137.0,0
-44.0,-101.0,183.0,-350.0,0
-157.0,-135.0,-58.0,-158.0,0
-130.0,115.0,-494.0,-265.0,0
6.0,-357.0,-351.0,-371.0,0
-287.0,-2.0,-281.0,-26.0,0
-227.0,182.0,-323.0,-280.0,0
-328.0,189.0,-196.0,173.0,0
-419.0,-188.0,-218.0,200.0,0
-196.0,18.0,-254.0,-143.0,0
24.0,-409.0,-437.0,94.0,0
126.0,-453.0,185.0,-106.0,0
118.0,-244.0,-236.0,68.0,0
-88.0,118.0,-444.0,-340.0,0
-448.0,-79.0,-199.0,-367.0,0
-258.0,-96.0,-150.0,-53.0,0
48.0,43.0,-141.0,-403.0,0
-435.0,1.0,79.0,132.0,0
-164.0,-426.0,-134.0,-256.0,0
-150.0,-211.0,3.0,-108.0,0
-234.0,-315.0,47.0,101.0,0
-304.0,-199.0,-441.0,-7.0,0
-130.0,-46.0,-403.0,-98.0,0
-65.0,-453.0,89.0,-464.0,0
-80.0,-495.0,81.0,-12.0,0
-315.0,-100.0,-390.0,-347.0,0
20.0,-113.0,-191.0,41.0,0
-181.0,-442.0,-298.0,-470.0,0
53.0,65.0,139.0,-161.0,0
-486.0,-71.0,-286.0,-290.0,0
-121.0,-422.0,49.0,-171.0,0
-269.0,-81.0,-443.0,-14.0,0
-415.0,-51.0,-426.0,178.0,0
-283.0,-499.0,-414.0,-54.0,0
196.0,81.0,-411.0,-213.0,0
199.0,-123.0,-342.0,-230.0,0
105.0,-394.0,-185.0,,0
-84.0,-445.0,77.0,-113.0,0
66.0,-476.0,8.0,-311.0,0
-32.0,-228.0,179.0,-473.0,0
-260.0,-258.0,-347.0,-289.0,0
-340.0,-94.0,86.0,-358.0,0
-89.0,-116.0,138.0,-228.0,0
-272.0,-189.0,-188.0,60.0,0
-306.0,-4.0,-390.0,14.0,0
-120.0,19.0,197.0,68.0,0
-220.0,-71.0,-347.0,-228.0,0
-350.0,-369.0,-358.0,-491.0,0
-177.0,-7.0,-30.0,-405.0,0
-370.0,-34.0,-246.0,-118.0,0
-51.0,-192.0,-286.0,-384.0,0
-349.0,-55.0,140.0,152.0,0
38.0,-97.0,-225.0,-173.0,0
-357.0,-31.0,184.0,-113.0,0
115.0,-223.0,-125.0,-369.0,0
-190.0,-228.0,-379.0,9.0,0
-101.0,-179.0,-241.0,195.0,0
59.0,33.0,28.0,-177.0,0
-302.0,-143.0,-262.0,67.0,0
-219.0,-337.0,-314.0,-262.0,0
101.0,-17.0,-364.0,-472.0,0
-172.0,-490.0,35.0,-299.0,0
-272.0,-281.0,-250.0,-9.0,0
-380.0,-438.0,-433.0,-160.0,0
-140.0,-419.0,-158.0,-307.0,0
120.0,-498.0,21.0,59.0,0
-161.0,-58.0,117.0,-98.0,0
-220.0,-304.0,-478.0,107.0,0
-255.0,-446.0,-214.0,-406.0,0
196.0,-333.0,-343.0,-256.0,0
-199.0,-106.0,-219.0,-147.0,0
-196.0,-148.0,97.0,198.0,0
86.0,2.0,11.0,-299.0,0
159.0,133.0,-291.0,-115.0,0
-315.0,-467.0,-343.0,-458.0,0
-94.0,67.0,-321.0,-134.0,0
-432.0,26.0,-359.0,100.0,0
178.0,141.0,-316.0,-344.0,0
-161.0,-207.0,-460.0,-462.0,0
-243.0,-407.0,-8.0,28.0,0
-262.0,184.0,-296.0,-478.0,0
-244.0,-333.0,-433.0,-331.0,0
-356.0,72.0,-492.0,-203.0,0
-160.0,-153.0,70.0,142.0,0
12.0,-93.0,-442.0,121.0,0
-275.0,177.0,-208.0,-237.0,0
-32.0,113.0,-211.0,-191.0,0
-290.0,-68.0,-336.0,-247.0,0
